recipe_id,flavour_class,temperature,mode,sweetness,hardness,direction_status,delivered_pod,delivered_npac,zero_gram,total_g,runtime_ms
R15,hazelnut,-12,optimal,2,-1,ACHIEVED,24.97,54.14,0,1000,8
R15,hazelnut,-12,optimal,2,0,ACHIEVED,24.77,48.05,0,1000,4
R15,hazelnut,-12,optimal,2,1,ACHIEVED,24.69,46.05,0,1000,11
R15,hazelnut,-12,optimal,2,2,ACHIEVED,25.00,44.05,0,1000,13
R16,peanut,-12,optimal,-2,-2,ACHIEVED,15.16,56.53,0,1000,17
R16,peanut,-12,optimal,-2,-1,ACHIEVED,15.19,54.04,0,1000,31
R16,peanut,-12,optimal,-2,0,ACHIEVED,15.04,48.05,0,1000,21
R16,peanut,-12,optimal,-2,1,ACHIEVED,15.40,46.07,0,1000,28
R16,peanut,-12,optimal,-2,2,ACHIEVED,15.08,44.01,0,1000,23
R16,peanut,-12,optimal,-1,-2,ACHIEVED,17.71,56.50,0,1000,44
R16,peanut,-12,optimal,-1,-1,ACHIEVED,17.74,54.01,0,1000,39
R16,peanut,-12,optimal,-1,0,ACHIEVED,17.61,48.08,0,1000,23
R16,peanut,-12,optimal,-1,1,ACHIEVED,17.80,46.06,0,1000,33
R16,peanut,-12,optimal,-1,2,ACHIEVED,17.75,44.01,0,1000,42
R16,peanut,-12,optimal,0,-2,ACHIEVED,19.95,56.56,0,1000,38
R16,peanut,-12,optimal,0,-1,ACHIEVED,19.99,54.07,0,1000,41
R16,peanut,-12,optimal,0,0,ACHIEVED,19.84,48.08,0,1000,11
R16,peanut,-12,optimal,0,1,ACHIEVED,20.02,46.03,0,1000,5
R16,peanut,-12,optimal,0,2,ACHIEVED,19.99,44.07,0,1000,13
R16,peanut,-12,optimal,1,-2,ACHIEVED,20.21,56.66,0,1000,19
R16,peanut,-12,optimal,1,-1,ACHIEVED,21.19,54.10,0,1000,4
R16,peanut,-12,optimal,1,0,ACHIEVED,21.73,48.10,0,1000,16
R16,peanut,-12,optimal,1,1,ACHIEVED,20.81,46.15,0,1000,7
R16,peanut,-12,optimal,1,2,ACHIEVED,21.00,44.15,0,1000,12
R16,peanut,-12,optimal,2,-2,ACHIEVED,22.61,56.50,0,1000,5
R16,peanut,-12,optimal,2,-1,ACHIEVED,22.61,54.26,0,1000,12
R16,peanut,-12,optimal,2,0,ACHIEVED,22.66,48.24,0,1000,9
R16,peanut,-12,optimal,2,1,ACHIEVED,22.64,46.06,0,1000,23
R16,peanut,-12,optimal,2,2,ACHIEVED,22.66,44.07,0,1000,12
R17,almond,-12,optimal,-2,-2,ACHIEVED,15.29,56.58,0,1000,35
R17,almond,-12,optimal,-2,-1,ACHIEVED,14.97,54.07,0,1000,82
R17,almond,-12,optimal,-2,0,ACHIEVED,14.59,48.27,0,1000,12
R17,almond,-12,optimal,-2,1,ACHIEVED,15.30,46.04,0,1000,72
R17,almond,-12,optimal,-2,2,ACHIEVED,14.69,44.27,0,1000,37
R17,almond,-12,optimal,-1,-2,ACHIEVED,17.58,56.60,0,1000,27
R17,almond,-12,optimal,-1,-1,ACHIEVED,17.76,54.03,0,1000,18
R17,almond,-12,optimal,-1,0,ACHIEVED,17.51,48.14,0,1000,16
R17,almond,-12,optimal,-1,1,ACHIEVED,17.58,46.06,0,1000,5
R17,almond,-12,optimal,-1,2,ACHIEVED,17.63,44.09,0,1000,14
R17,almond,-12,optimal,0,-2,ACHIEVED,20.09,56.60,0,1000,12
R17,almond,-12,optimal,0,-1,ACHIEVED,20.12,54.11,0,1000,8
R17,almond,-12,optimal,0,0,ACHIEVED,20.18,48.05,0,1000,13
R17,almond,-12,optimal,0,1,ACHIEVED,20.18,47.18,0,1000,4
R17,almond,-12,optimal,0,2,ACHIEVED,19.62,45.02,0,1000,5
R17,almond,-12,optimal,1,-2,ACHIEVED,20.21,56.64,0,1000,54
R17,almond,-12,optimal,1,-1,ACHIEVED,20.53,54.09,0,1000,4
R17,almond,-12,optimal,1,0,ACHIEVED,21.10,48.17,0,1000,48
R17,almond,-12,optimal,1,1,ACHIEVED,20.61,46.91,0,1000,4
R17,almond,-12,optimal,1,2,ACHIEVED,20.21,45.90,0,1000,8
R17,almond,-12,optimal,2,-2,ACHIEVED,22.65,56.61,0,1000,9
R17,almond,-12,optimal,2,-1,ACHIEVED,22.67,54.26,0,1000,12
R17,almond,-12,optimal,2,0,ACHIEVED,22.64,50.41,0,1000,6
R17,almond,-12,optimal,2,1,ACHIEVED,22.66,47.97,0,1000,11
R17,almond,-12,optimal,2,2,ACHIEVED,22.60,45.95,0,1000,11
R18,hard fat class,-12,optimal,-2,-2,NEAREST,15.52,56.54,0,1000,65
R18,hard fat class,-12,optimal,-2,-1,ACHIEVED,15.40,54.14,0,1000,41
R18,hard fat class,-12,optimal,-2,0,ACHIEVED,15.11,48.28,0,1000,21
R18,hard fat class,-12,optimal,-2,1,ACHIEVED,15.28,47.22,0,1000,40
R18,hard fat class,-12,optimal,-2,2,ACHIEVED,15.33,45.25,0,1000,30
R18,hard fat class,-12,optimal,-1,-2,ACHIEVED,15.52,56.54,0,1000,71
R18,hard fat class,-12,optimal,-1,-1,ACHIEVED,17.79,54.66,0,1000,24
R18,hard fat class,-12,optimal,-1,0,NEAREST,15.11,48.28,0,1000,28
R18,hard fat class,-12,optimal,-1,1,ACHIEVED,17.63,47.41,0,1000,11
R18,hard fat class,-12,optimal,-1,2,NEAREST,17.81,44.12,0,1000,15
R18,hard fat class,-12,optimal,0,-2,NEAREST,20.23,56.59,0,1000,18
R18,hard fat class,-12,optimal,0,-1,ACHIEVED,19.90,54.46,0,1000,15
R18,hard fat class,-12,optimal,0,0,ACHIEVED,19.75,48.01,0,1000,2
R18,hard fat class,-12,optimal,0,1,ACHIEVED,19.36,47.07,0,1000,1
R18,hard fat class,-12,optimal,0,2,ACHIEVED,19.02,45.63,0,1000,0
R18,hard fat class,-12,optimal,1,-2,NEAREST,23.14,56.71,0,1000,24
R18,hard fat class,-12,optimal,1,-1,ACHIEVED,21.85,54.15,0,1000,2
R18,hard fat class,-12,optimal,1,0,ACHIEVED,20.96,49.05,0,1000,1
R18,hard fat class,-12,optimal,1,1,ACHIEVED,21.36,47.94,0,1000,1
R18,hard fat class,-12,optimal,1,2,ACHIEVED,21.06,45.49,0,1000,1
R18,hard fat class,-12,optimal,2,-2,ACHIEVED,23.14,56.71,0,1000,1
R18,hard fat class,-12,optimal,2,-1,ACHIEVED,23.73,54.11,0,1000,2
R18,hard fat class,-12,optimal,2,0,ACHIEVED,23.18,51.27,0,1000,1
R18,hard fat class,-12,optimal,2,1,ACHIEVED,23.10,47.25,0,1000,1
R18,hard fat class,-12,optimal,2,2,ACHIEVED,23.11,45.68,0,1000,1
R19,high fat,-12,optimal,-2,-2,ACHIEVED,15.32,56.53,0,1000,43
R19,high fat,-12,optimal,-2,-1,ACHIEVED,15.33,54.62,0,1000,38
R19,high fat,-12,optimal,-2,0,ACHIEVED,15.06,53.59,0,1000,19
R19,high fat,-12,optimal,-2,1,ACHIEVED,15.07,46.65,0,1000,38
R19,high fat,-12,optimal,-2,2,ACHIEVED,15.20,45.06,0,1000,31
R19,high fat,-12,optimal,-1,-2,ACHIEVED,17.58,58.91,0,1000,28
R19,high fat,-12,optimal,-1,-1,ACHIEVED,17.75,56.16,0,1000,29
R19,high fat,-12,optimal,-1,0,ACHIEVED,16.47,53.53,0,1000,19
R19,high fat,-12,optimal,-1,1,ACHIEVED,17.75,47.24,0,1000,20
R19,high fat,-12,optimal,-1,2,ACHIEVED,17.75,44.01,0,1000,4
R19,high fat,-12,optimal,0,-2,ACHIEVED,20.18,56.53,0,1000,21
R19,high fat,-12,optimal,0,-1,ACHIEVED,20.19,54.07,0,1000,14
R19,high fat,-12,optimal,0,0,ACHIEVED,18.80,53.70,0,1000,13
R19,high fat,-12,optimal,0,1,ACHIEVED,20.17,46.89,0,1000,1
R19,high fat,-12,optimal,0,2,ACHIEVED,20.05,44.37,0,1000,1
R19,high fat,-12,optimal,1,-2,NEAREST,22.63,56.64,0,1000,4
R19,high fat,-12,optimal,1,-1,ACHIEVED,22.52,54.80,0,1000,2
R19,high fat,-12,optimal,1,0,ACHIEVED,21.43,49.59,0,1000,0
R19,high fat,-12,optimal,1,1,ACHIEVED,21.30,47.22,0,1000,0
R19,high fat,-12,optimal,1,2,ACHIEVED,20.65,45.89,0,1000,2
R19,high fat,-12,optimal,2,-2,ACHIEVED,24.15,57.10,0,1000,1
R19,high fat,-12,optimal,2,-1,ACHIEVED,23.33,54.10,0,1000,1
R19,high fat,-12,optimal,2,0,ACHIEVED,22.86,52.52,0,1000,0
R19,high fat,-12,optimal,2,1,ACHIEVED,22.63,47.61,0,1000,1
R19,high fat,-12,optimal,2,2,ACHIEVED,22.71,45.76,0,1000,13
R20,low fat,-12,optimal,-2,-2,ACHIEVED,15.35,56.56,0,1000,25
R20,low fat,-12,optimal,-2,-1,ACHIEVED,15.12,54.54,0,1000,24
R20,low fat,-12,optimal,-2,0,ACHIEVED,14.88,53.54,0,1000,10
R20,low fat,-12,optimal,-2,1,ACHIEVED,15.31,47.70,0,1000,31
R20,low fat,-12,optimal,-2,2,ACHIEVED,15.26,45.17,0,1000,17
R20,low fat,-12,optimal,-1,-2,ACHIEVED,17.53,57.06,0,1000,19
R20,low fat,-12,optimal,-1,-1,ACHIEVED,17.63,56.39,0,1000,16
R20,low fat,-12,optimal,-1,0,ACHIEVED,17.50,48.41,0,1000,10
R20,low fat,-12,optimal,-1,1,ACHIEVED,17.75,46.03,0,1000,15
R20,low fat,-12,optimal,-1,2,ACHIEVED,17.77,44.09,0,1000,3
R20,low fat,-12,optimal,0,-2,ACHIEVED,20.03,58.90,0,1000,9
R20,low fat,-12,optimal,0,-1,ACHIEVED,19.92,54.47,0,1000,9
R20,low fat,-12,optimal,0,0,ACHIEVED,20.11,48.14,0,1000,1
R20,low fat,-12,optimal,0,1,ACHIEVED,20.19,46.46,0,1000,1
R20,low fat,-12,optimal,0,2,ACHIEVED,20.07,44.02,0,1000,1
R20,low fat,-12,optimal,1,-2,ACHIEVED,22.58,56.56,0,1000,2
R20,low fat,-12,optimal,1,-1,ACHIEVED,22.35,54.01,0,1000,1
R20,low fat,-12,optimal,1,0,ACHIEVED,21.41,49.36,0,1000,1
R20,low fat,-12,optimal,1,1,ACHIEVED,21.31,46.69,0,1000,0
R20,low fat,-12,optimal,1,2,ACHIEVED,20.49,44.05,0,1000,0
R20,low fat,-12,optimal,2,-2,ACHIEVED,24.67,57.93,0,1000,1
R20,low fat,-12,optimal,2,-1,ACHIEVED,23.91,55.25,0,1000,4
R20,low fat,-12,optimal,2,0,ACHIEVED,23.35,53.40,0,1000,0
R20,low fat,-12,optimal,2,1,ACHIEVED,23.00,47.84,0,1000,2
R20,low fat,-12,optimal,2,2,ACHIEVED,23.19,44.77,0,1000,5
R21,plant protein (pea),-12,optimal,-2,-2,ACHIEVED,15.25,56.74,0,1000,36
R21,plant protein (pea),-12,optimal,-2,-1,ACHIEVED,15.30,54.23,0,1000,23
R21,plant protein (pea),-12,optimal,-2,0,ACHIEVED,15.27,48.20,0,1000,8
R21,plant protein (pea),-12,optimal,-2,1,ACHIEVED,15.38,46.15,0,1000,9
R21,plant protein (pea),-12,optimal,-2,2,ACHIEVED,15.38,44.63,0,1000,5
R21,plant protein (pea),-12,optimal,-1,-2,ACHIEVED,17.27,57.09,0,1000,26
R21,plant protein (pea),-12,optimal,-1,-1,ACHIEVED,17.40,54.56,0,1000,12
R21,plant protein (pea),-12,optimal,-1,0,ACHIEVED,17.65,49.08,0,1000,2
R21,plant protein (pea),-12,optimal,-1,1,ACHIEVED,17.60,46.14,0,1000,3
R21,plant protein (pea),-12,optimal,-1,2,ACHIEVED,17.30,44.38,0,1000,2
R21,plant protein (pea),-12,optimal,0,-2,ACHIEVED,20.10,56.66,0,1000,9
R21,plant protein (pea),-12,optimal,0,-1,ACHIEVED,20.00,54.47,0,1000,6
R21,plant protein (pea),-12,optimal,0,0,ACHIEVED,19.83,48.12,0,1000,1
R21,plant protein (pea),-12,optimal,0,1,ACHIEVED,20.15,46.01,0,1000,2
R21,plant protein (pea),-12,optimal,0,2,ACHIEVED,19.90,44.86,0,1000,1
R21,plant protein (pea),-12,optimal,1,-2,ACHIEVED,22.28,57.21,0,1000,2
R21,plant protein (pea),-12,optimal,1,-1,ACHIEVED,22.56,54.08,0,1000,0
R21,plant protein (pea),-12,optimal,1,0,ACHIEVED,21.28,49.48,0,1000,0
R21,plant protein (pea),-12,optimal,1,1,ACHIEVED,20.46,46.63,0,1000,2
R21,plant protein (pea),-12,optimal,1,2,ACHIEVED,21.08,45.49,0,1000,1
R21,plant protein (pea),-12,optimal,2,-2,ACHIEVED,23.80,56.65,0,1000,0
R21,plant protein (pea),-12,optimal,2,-1,ACHIEVED,23.02,55.84,0,1000,1
R21,plant protein (pea),-12,optimal,2,0,ACHIEVED,23.73,52.98,0,1000,0
R21,plant protein (pea),-12,optimal,2,1,ACHIEVED,23.19,47.93,0,1000,2
R21,plant protein (pea),-12,optimal,2,2,ACHIEVED,22.84,45.31,0,1000,1
R22,plant protein (rice),-12,optimal,-2,-2,ACHIEVED,15.35,56.51,0,1000,43
R22,plant protein (rice),-12,optimal,-2,-1,ACHIEVED,15.40,54.17,0,1000,41
R22,plant protein (rice),-12,optimal,-2,0,NEAREST,15.47,48.28,0,1000,15
R22,plant protein (rice),-12,optimal,-2,1,ACHIEVED,15.38,46.16,0,1000,20
R22,plant protein (rice),-12,optimal,-2,2,NEAREST,15.45,44.24,0,1000,17
R22,plant protein (rice),-12,optimal,-1,-2,ACHIEVED,17.80,56.50,0,1000,28
R22,plant protein (rice),-12,optimal,-1,-1,ACHIEVED,17.76,55.36,0,1000,26
R22,plant protein (rice),-12,optimal,-1,0,ACHIEVED,16.67,50.36,0,1000,10
R22,plant protein (rice),-12,optimal,-1,1,ACHIEVED,17.73,47.31,0,1000,13
R22,plant protein (rice),-12,optimal,-1,2,ACHIEVED,17.75,44.06,0,1000,2
R22,plant protein (rice),-12,optimal,0,-2,ACHIEVED,20.08,58.80,0,1000,14
R22,plant protein (rice),-12,optimal,0,-1,NEAREST,20.16,53.99,0,1000,4
R22,plant protein (rice),-12,optimal,0,0,ACHIEVED,19.87,48.18,0,1000,1
R22,plant protein (rice),-12,optimal,0,1,ACHIEVED,19.97,47.18,0,1000,2
R22,plant protein (rice),-12,optimal,0,2,ACHIEVED,19.33,44.73,0,1000,1
R22,plant protein (rice),-12,optimal,1,-2,ACHIEVED,22.38,56.79,0,1000,2
R22,plant protein (rice),-12,optimal,1,-1,ACHIEVED,22.01,55.23,0,1000,1
R22,plant protein (rice),-12,optimal,1,0,ACHIEVED,21.55,53.30,0,1000,0
R22,plant protein (rice),-12,optimal,1,1,ACHIEVED,21.17,47.93,0,1000,1
R22,plant protein (rice),-12,optimal,1,2,ACHIEVED,20.59,45.94,0,1000,1
R22,plant protein (rice),-12,optimal,2,-2,ACHIEVED,23.81,58.31,0,1000,1
R22,plant protein (rice),-12,optimal,2,-1,ACHIEVED,23.36,55.75,0,1000,1
R22,plant protein (rice),-12,optimal,2,0,ACHIEVED,22.83,53.89,0,1000,1
R22,plant protein (rice),-12,optimal,2,1,ACHIEVED,22.86,47.59,0,1000,2
R22,plant protein (rice),-12,optimal,2,2,ACHIEVED,22.87,45.79,0,1000,1
R23,mixed fat,-12,optimal,-2,-2,ACHIEVED,15.39,56.69,0,1000,37
R23,mixed fat,-12,optimal,-2,-1,ACHIEVED,15.31,54.35,0,1000,36
R23,mixed fat,-12,optimal,-2,0,ACHIEVED,15.09,53.63,0,1000,19
R23,mixed fat,-12,optimal,-2,1,ACHIEVED,15.32,46.56,0,1000,37
R23,mixed fat,-12,optimal,-2,2,ACHIEVED,15.38,45.26,0,1000,31
R23,mixed fat,-12,optimal,-1,-2,ACHIEVED,17.56,58.71,0,1000,28
R23,mixed fat,-12,optimal,-1,-1,ACHIEVED,17.54,54.69,0,1000,29
R23,mixed fat,-12,optimal,-1,0,ACHIEVED,17.79,48.07,0,1000,16
R23,mixed fat,-12,optimal,-1,1,NEAREST,17.79,45.97,0,1000,13
R23,mixed fat,-12,optimal,-1,2,NEAREST,17.87,44.27,0,1000,5
R23,mixed fat,-12,optimal,0,-2,ACHIEVED,19.67,58.77,0,1000,23
R23,mixed fat,-12,optimal,0,-1,NEAREST,20.26,54.19,0,1000,12
R23,mixed fat,-12,optimal,0,0,ACHIEVED,20.18,48.05,0,1000,4
R23,mixed fat,-12,optimal,0,1,ACHIEVED,20.15,46.37,0,1000,1
R23,mixed fat,-12,optimal,0,2,ACHIEVED,20.07,44.71,0,1000,1
R23,mixed fat,-12,optimal,1,-2,NEAREST,22.62,56.56,0,1000,4
R23,mixed fat,-12,optimal,1,-1,ACHIEVED,22.56,54.25,0,1000,1
R23,mixed fat,-12,optimal,1,0,ACHIEVED,22.37,52.63,0,1000,0
R23,mixed fat,-12,optimal,1,1,ACHIEVED,21.03,47.94,0,1000,1
R23,mixed fat,-12,optimal,1,2,ACHIEVED,20.24,45.34,0,1000,1
R23,mixed fat,-12,optimal,2,-2,ACHIEVED,24.28,57.46,0,1000,1
R23,mixed fat,-12,optimal,2,-1,ACHIEVED,23.81,55.66,0,1000,0
R23,mixed fat,-12,optimal,2,0,ACHIEVED,22.64,53.65,0,1000,1
R23,mixed fat,-12,optimal,2,1,ACHIEVED,23.15,47.81,0,1000,1
R23,mixed fat,-12,optimal,2,2,ACHIEVED,22.90,45.38,0,1000,1
R24,liquid oil,-12,optimal,-2,-2,ACHIEVED,15.37,56.56,0,1000,39
R24,liquid oil,-12,optimal,-2,-1,ACHIEVED,15.29,54.48,0,1000,35
R24,liquid oil,-12,optimal,-2,0,ACHIEVED,15.08,53.40,0,1000,20
R24,liquid oil,-12,optimal,-2,1,ACHIEVED,15.33,47.66,0,1000,47
R24,liquid oil,-12,optimal,-2,2,ACHIEVED,15.37,45.18,0,1000,32
R24,liquid oil,-12,optimal,-1,-2,ACHIEVED,17.74,56.73,0,1000,27
R24,liquid oil,-12,optimal,-1,-1,ACHIEVED,17.43,54.36,0,1000,28
R24,liquid oil,-12,optimal,-1,0,ACHIEVED,16.49,53.45,0,1000,18
R24,liquid oil,-12,optimal,-1,1,ACHIEVED,17.79,46.14,0,1000,23
R24,liquid oil,-12,optimal,-1,2,NEAREST,17.80,44.07,0,1000,12
R24,liquid oil,-12,optimal,0,-2,ACHIEVED,18.52,58.69,0,1000,11
R24,liquid oil,-12,optimal,0,-1,ACHIEVED,19.85,54.62,0,1000,18
R24,liquid oil,-12,optimal,0,0,ACHIEVED,20.16,48.03,0,1000,3
R24,liquid oil,-12,optimal,0,1,ACHIEVED,20.08,46.65,0,1000,1
R24,liquid oil,-12,optimal,0,2,ACHIEVED,19.41,44.27,0,1000,1
R24,liquid oil,-12,optimal,1,-2,NEAREST,22.57,56.46,0,1000,4
R24,liquid oil,-12,optimal,1,-1,ACHIEVED,22.55,54.33,0,1000,1
R24,liquid oil,-12,optimal,1,0,ACHIEVED,21.47,48.03,0,1000,1
R24,liquid oil,-12,optimal,1,1,ACHIEVED,20.82,46.19,0,1000,0
R24,liquid oil,-12,optimal,1,2,ACHIEVED,20.60,44.19,0,1000,1
R24,liquid oil,-12,optimal,2,-2,ACHIEVED,24.91,56.74,0,1000,4
R24,liquid oil,-12,optimal,2,-1,ACHIEVED,22.94,54.01,0,1000,1
R24,liquid oil,-12,optimal,2,0,ACHIEVED,23.10,53.63,0,1000,1
R24,liquid oil,-12,optimal,2,1,ACHIEVED,22.93,47.74,0,1000,1
R24,liquid oil,-12,optimal,2,2,ACHIEVED,22.87,45.79,0,1000,1
R01,oat vanilla,-13,optimal,-2,-2,NEAREST,35.04,61.89,0,1000,9
R01,oat vanilla,-13,optimal,-2,-1,NEAREST,32.72,59.85,0,1000,10
R01,oat vanilla,-13,optimal,-2,0,NEAREST,30.64,53.73,0,1000,8
R01,oat vanilla,-13,optimal,-2,1,NEAREST,29.62,51.95,0,1000,10
R01,oat vanilla,-13,optimal,-2,2,NEAREST,28.84,50.01,0,1000,7
R01,oat vanilla,-13,optimal,-1,-2,NEAREST,35.04,61.89,0,1000,9
R01,oat vanilla,-13,optimal,-1,-1,NEAREST,32.72,59.85,0,1000,9
R01,oat vanilla,-13,optimal,-1,0,NEAREST,30.64,53.73,0,1000,12
R01,oat vanilla,-13,optimal,-1,1,NEAREST,29.62,51.95,0,1000,7
R01,oat vanilla,-13,optimal,-1,2,NEAREST,28.84,50.01,0,1000,6
R01,oat vanilla,-13,optimal,0,-2,NEAREST,35.04,61.89,0,1000,9
R01,oat vanilla,-13,optimal,0,-1,NEAREST,32.72,59.85,0,1000,15
R01,oat vanilla,-13,optimal,0,0,NEAREST,30.64,53.73,0,1000,7
R01,oat vanilla,-13,optimal,0,1,NEAREST,29.62,51.95,0,1000,7
R01,oat vanilla,-13,optimal,0,2,NEAREST,28.84,50.01,0,1000,8
R01,oat vanilla,-13,optimal,1,-2,NEAREST,35.04,61.89,0,1000,10
R01,oat vanilla,-13,optimal,1,-1,NEAREST,32.72,59.85,0,1000,17
R01,oat vanilla,-13,optimal,1,0,NEAREST,30.64,53.73,0,1000,11
R01,oat vanilla,-13,optimal,1,1,NEAREST,29.62,51.95,0,1000,9
R01,oat vanilla,-13,optimal,1,2,NEAREST,28.84,50.01,0,1000,8
R01,oat vanilla,-13,optimal,2,-2,NEAREST,35.04,61.89,0,1000,19
R01,oat vanilla,-13,optimal,2,-1,NEAREST,32.72,59.85,0,1000,15
R01,oat vanilla,-13,optimal,2,0,NEAREST,24.97,38.50,0,1000,11
R01,oat vanilla,-13,optimal,2,1,NEAREST,29.62,51.95,0,1000,8
R01,oat vanilla,-13,optimal,2,2,NEAREST,28.84,50.01,0,1000,16
R02,coconut,-13,optimal,-2,-2,NEAREST,35.01,62.05,0,1000,17
R02,coconut,-13,optimal,-2,-1,NEAREST,33.98,60.04,0,1000,15
R02,coconut,-13,optimal,-2,0,NEAREST,30.63,53.50,0,1000,8
R02,coconut,-13,optimal,-2,1,NEAREST,29.85,51.94,0,1000,7
R02,coconut,-13,optimal,-2,2,NEAREST,28.85,50.07,0,1000,13
R02,coconut,-13,optimal,-1,-2,NEAREST,35.01,62.05,0,1000,9
R02,coconut,-13,optimal,-1,-1,NEAREST,33.98,60.04,0,1000,7
R02,coconut,-13,optimal,-1,0,NEAREST,30.63,53.50,0,1000,7
R02,coconut,-13,optimal,-1,1,NEAREST,29.85,51.94,0,1000,18
R02,coconut,-13,optimal,-1,2,NEAREST,28.85,50.07,0,1000,15
R02,coconut,-13,optimal,0,-2,NEAREST,35.01,62.05,0,1000,8
R02,coconut,-13,optimal,0,-1,NEAREST,33.98,60.04,0,1000,8
R02,coconut,-13,optimal,0,0,NEAREST,30.63,53.50,0,1000,8
R02,coconut,-13,optimal,0,1,NEAREST,29.65,51.85,0,1000,9
R02,coconut,-13,optimal,0,2,NEAREST,28.85,50.07,0,1000,9
R02,coconut,-13,optimal,1,-2,NEAREST,35.01,62.05,0,1000,9
R02,coconut,-13,optimal,1,-1,NEAREST,33.98,60.04,0,1000,7
R02,coconut,-13,optimal,1,0,NEAREST,30.63,53.50,0,1000,7
R02,coconut,-13,optimal,1,1,NEAREST,29.65,51.85,0,1000,13
R02,coconut,-13,optimal,1,2,NEAREST,28.85,50.07,0,1000,9
R02,coconut,-13,optimal,2,-2,NEAREST,35.01,62.05,0,1000,8
R02,coconut,-13,optimal,2,-1,NEAREST,33.98,60.04,0,1000,8
R02,coconut,-13,optimal,2,0,NEAREST,24.99,39.63,0,1000,13
R02,coconut,-13,optimal,2,1,NEAREST,29.65,51.85,0,1000,8
R02,coconut,-13,optimal,2,2,NEAREST,28.85,50.07,0,1000,9
R03,dark cocoa,-13,optimal,-2,-2,NEAREST,31.31,62.14,0,1000,19
R03,dark cocoa,-13,optimal,-2,-1,NEAREST,25.75,45.37,0,1000,23
R03,dark cocoa,-13,optimal,-2,0,NEAREST,28.40,50.00,0,1000,31
R03,dark cocoa,-13,optimal,-2,1,NEAREST,25.75,45.37,0,1000,27
R03,dark cocoa,-13,optimal,-2,2,NEAREST,25.75,45.37,0,1000,24
R03,dark cocoa,-13,optimal,-1,-2,NEAREST,31.31,62.14,0,1000,20
R03,dark cocoa,-13,optimal,-1,-1,NEAREST,25.75,45.37,0,1000,27
R03,dark cocoa,-13,optimal,-1,0,NEAREST,28.40,50.00,0,1000,59
R03,dark cocoa,-13,optimal,-1,1,NEAREST,25.75,45.37,0,1000,32
R03,dark cocoa,-13,optimal,-1,2,NEAREST,25.75,45.37,0,1000,23
R03,dark cocoa,-13,optimal,0,-2,NEAREST,28.40,50.00,0,1000,34
R03,dark cocoa,-13,optimal,0,-1,NEAREST,28.40,50.00,0,1000,39
R03,dark cocoa,-13,optimal,0,0,NEAREST,28.40,50.00,0,1000,40
R03,dark cocoa,-13,optimal,0,1,NEAREST,28.40,50.00,0,1000,29
R03,dark cocoa,-13,optimal,0,2,NEAREST,28.40,50.00,0,1000,33
R03,dark cocoa,-13,optimal,1,-2,NEAREST,22.48,38.47,0,1000,17
R03,dark cocoa,-13,optimal,1,-1,NEAREST,22.64,39.02,0,1000,11
R03,dark cocoa,-13,optimal,1,0,NEAREST,22.64,39.02,0,1000,11
R03,dark cocoa,-13,optimal,1,1,NEAREST,22.56,39.24,0,1000,11
R03,dark cocoa,-13,optimal,1,2,NEAREST,22.56,39.24,0,1000,17
R03,dark cocoa,-13,optimal,2,-2,NEAREST,24.88,43.82,0,1000,12
R03,dark cocoa,-13,optimal,2,-1,NEAREST,24.88,43.82,0,1000,12
R03,dark cocoa,-13,optimal,2,0,NEAREST,25.00,44.04,0,1000,21
R03,dark cocoa,-13,optimal,2,1,NEAREST,25.00,44.04,0,1000,14
R03,dark cocoa,-13,optimal,2,2,NEAREST,25.00,44.04,0,1000,19
R04,chocolate,-13,optimal,-2,-2,NEAREST,31.24,62.36,0,1000,14
R04,chocolate,-13,optimal,-2,-1,NEAREST,29.86,59.97,0,1000,20
R04,chocolate,-13,optimal,-2,0,NEAREST,15.17,23.58,0,1000,17
R04,chocolate,-13,optimal,-2,1,NEAREST,26.77,52.30,0,1000,15
R04,chocolate,-13,optimal,-2,2,NEAREST,25.99,50.08,0,1000,8
R04,chocolate,-13,optimal,-1,-2,NEAREST,31.24,62.36,0,1000,11
R04,chocolate,-13,optimal,-1,-1,NEAREST,29.86,59.97,0,1000,14
R04,chocolate,-13,optimal,-1,0,NEAREST,17.79,31.83,0,1000,11
R04,chocolate,-13,optimal,-1,1,NEAREST,26.55,51.66,0,1000,9
R04,chocolate,-13,optimal,-1,2,NEAREST,25.99,50.08,0,1000,14
R04,chocolate,-13,optimal,0,-2,NEAREST,20.19,35.82,0,1000,10
R04,chocolate,-13,optimal,0,-1,NEAREST,29.86,59.97,0,1000,11
R04,chocolate,-13,optimal,0,0,NEAREST,20.15,33.88,0,1000,9
R04,chocolate,-13,optimal,0,1,NEAREST,26.55,51.66,0,1000,14
R04,chocolate,-13,optimal,0,2,NEAREST,25.99,50.08,0,1000,8
R04,chocolate,-13,optimal,1,-2,NEAREST,22.48,39.87,0,1000,11
R04,chocolate,-13,optimal,1,-1,NEAREST,22.48,39.87,0,1000,9
R04,chocolate,-13,optimal,1,0,NEAREST,22.48,39.87,0,1000,22
R04,chocolate,-13,optimal,1,1,NEAREST,22.48,39.87,0,1000,10
R04,chocolate,-13,optimal,1,2,NEAREST,22.48,39.87,0,1000,10
R04,chocolate,-13,optimal,2,-2,NEAREST,24.91,44.11,0,1000,12
R04,chocolate,-13,optimal,2,-1,NEAREST,24.16,42.72,0,1000,14
