recipe_source,recipe,family,temperature_c,mode,direction_target,delivered_pod,delivered_npac,protein_percent,fat_percent,solids_percent,water_percent,direction_band_min,direction_band_max,direction_distance,direction_status,score,preview,apply,main,zero_gram,rescue,runtime_local_match,served_check,pass_fail,detail
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,optimal,-2,12.9587,38.3931,9.8005,8.167,36.996,63.004,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,optimal,-1,13.0133,41.8450,11.0354,9.551,41.699,58.301,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,optimal,0,14.4628,33.7039,10.4945,9.699,39.176,60.824,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,optimal,1,16.0776,41.6003,11.0159,8.712,42.970,57.030,15,16,0.0776,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,optimal,2,16.0776,41.6003,11.0159,8.712,42.970,57.030,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,eco,-2,12.9587,38.3931,9.8005,8.167,36.996,63.004,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,eco,-1,13.0133,41.8450,11.0354,9.551,41.699,58.301,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,eco,0,14.4628,33.7039,10.4945,9.699,39.176,60.824,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,eco,1,16.0776,41.6003,11.0159,8.712,42.970,57.030,15,16,0.0776,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-11,eco,2,16.0776,41.6003,11.0159,8.712,42.970,57.030,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,optimal,-2,13.6820,43.5372,9.5018,6.899,37.443,62.557,12,13,0.6820,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,optimal,-1,13.6820,43.5372,9.5018,6.899,37.443,62.557,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,optimal,0,14.4896,46.1396,10.2762,7.517,41.572,58.428,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,optimal,1,15.4532,49.4534,8.8979,5.019,37.658,62.342,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,optimal,2,14.3892,47.4915,9.0371,5.050,36.881,63.119,16,17,1.6108,NEAREST,10,ok,stale_preview,preserved,0,candidate_for_rescue,match,not_run,FAIL,hard_safe/qualified/stale_preview
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,eco,-2,13.6820,43.5372,9.5018,6.899,37.443,62.557,12,13,0.6820,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,eco,-1,13.6820,43.5372,9.5018,6.899,37.443,62.557,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,eco,0,14.4896,46.1396,10.2762,7.517,41.572,58.428,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,eco,1,15.4532,49.4534,8.8979,5.019,37.658,62.342,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-12,eco,2,17.5107,49.2443,12.0300,5.223,42.439,57.561,16,17,0.5107,NEAREST,7,no_proposal,n/a,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_residual/qualified/unsafe_proposal
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,optimal,-2,13.9930,54.9165,11.0089,8.713,43.152,56.848,12,13,0.9930,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,optimal,-1,13.9930,54.9165,11.0089,8.713,43.152,56.848,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,optimal,0,14.4387,54.6810,10.4940,7.777,42.083,57.917,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,optimal,1,15.4680,54.5205,9.7215,6.645,40.187,59.813,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,optimal,2,16.4663,50.5355,10.4522,6.436,42.359,57.641,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,eco,-2,13.9930,54.9165,11.0089,8.713,43.152,56.848,12,13,0.9930,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,eco,-1,13.9930,54.9165,11.0089,8.713,43.152,56.848,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,eco,0,14.4387,54.6810,10.4940,7.777,42.083,57.917,14,15,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,eco,1,15.4680,54.5205,9.7215,6.645,40.187,59.813,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.cookedandloved.com/recipes/ninja-creami-protein-ice-cream/,vanilla-creami,vanilla,-13,eco,2,16.4663,50.5355,10.4522,6.436,42.359,57.641,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,optimal,-2,12.6401,37.1872,9.4847,7.933,37.677,62.323,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,optimal,-1,13.4803,38.4624,9.3865,7.084,38.905,61.095,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,optimal,0,14.9058,39.3154,8.9959,5.976,35.728,64.272,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,optimal,1,15.4566,39.0493,9.6643,7.855,40.328,59.672,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,optimal,2,12.0488,40.2041,10.9936,10.248,38.358,61.642,16,17,3.9512,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,eco,-2,12.6401,37.1872,9.4847,7.933,37.677,62.323,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,eco,-1,13.4803,38.4624,9.3865,7.084,38.905,61.095,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,eco,0,14.9058,39.3154,8.9959,5.976,35.728,64.272,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,eco,1,15.4566,39.0493,9.6643,7.855,40.328,59.672,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-11,eco,2,12.0488,40.2041,10.9936,10.248,38.358,61.642,16,17,3.9512,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,optimal,-2,13.9092,45.8593,9.5446,6.405,39.799,60.201,12,13,0.9092,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,optimal,-1,13.9092,45.8593,9.5446,6.405,39.799,60.201,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,optimal,0,14.6831,48.8229,9.4769,6.290,40.550,59.450,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,optimal,1,15.5211,47.8236,10.2077,7.822,43.770,56.230,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,optimal,2,16.5193,47.4323,9.7113,6.865,42.241,57.759,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,eco,-2,13.9092,45.8593,9.5446,6.405,39.799,60.201,12,13,0.9092,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,eco,-1,13.9092,45.8593,9.5446,6.405,39.799,60.201,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,eco,0,14.6831,48.8229,9.4769,6.290,40.550,59.450,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,eco,1,15.5211,47.8236,10.2077,7.822,43.770,56.230,15,16,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-12,eco,2,16.5193,47.4323,9.7113,6.865,42.241,57.759,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,optimal,-2,13.4003,48.4021,9.9936,7.433,40.564,59.436,12,13,0.4003,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,optimal,-1,13.8097,50.6574,10.4800,8.069,42.607,57.393,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,optimal,0,14.9999,48.5175,8.3673,5.135,38.027,61.973,14,15,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,optimal,1,15.1536,54.8071,9.4851,5.220,41.245,58.755,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,optimal,2,16.9572,54.4079,9.4459,5.571,42.596,57.404,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,eco,-2,13.4003,48.4021,9.9936,7.433,40.564,59.436,12,13,0.4003,NEAREST,9,diagnostic,iteration_cap_diagnostic,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified/iteration_cap_diagnostic
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,eco,-1,13.8097,50.6574,10.4800,8.069,42.607,57.393,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,eco,0,14.9999,48.5175,8.3673,5.135,38.027,61.973,14,15,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,eco,1,15.1536,54.8071,9.4851,5.220,41.245,58.755,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://fitfoodiefinds.com/chocolate-protein-ice-cream/,chocolate-fitfoodie,chocolate,-13,eco,2,16.9572,54.4079,9.4459,5.571,42.596,57.404,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,optimal,-2,12.5387,35.3106,9.1076,8.478,35.745,64.255,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,optimal,-1,13.4712,41.1363,9.3727,7.705,40.107,59.893,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,optimal,0,14.5103,36.7092,8.0021,5.766,33.745,66.255,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,optimal,1,15.6992,38.1530,8.9557,6.836,37.623,62.378,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,optimal,2,16.2280,39.5944,2.1237,10.648,36.988,63.012,16,17,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,eco,-2,12.5387,35.3106,9.1076,8.478,35.745,64.255,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,eco,-1,13.4712,41.1363,9.3727,7.705,40.107,59.893,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,eco,0,14.5103,36.7092,8.0021,5.766,33.745,66.255,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,eco,1,15.6992,38.1530,8.9557,6.836,37.623,62.378,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-11,eco,2,16.2280,39.5944,2.1237,10.648,36.988,63.012,16,17,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,optimal,-2,12.8173,44.3782,10.4918,8.989,43.471,56.529,12,13,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,optimal,-1,13.7615,43.6542,9.4854,5.707,41.577,58.423,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,optimal,0,14.7253,42.5762,9.5117,6.833,38.949,61.051,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,optimal,1,15.1343,49.3190,5.2908,8.177,41.412,58.588,15,16,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,optimal,2,16.2269,49.8374,9.5218,6.403,40.842,59.158,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,eco,-2,12.8173,44.3782,10.4918,8.989,43.471,56.529,12,13,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,eco,-1,13.7615,43.6542,9.4854,5.707,41.577,58.423,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,eco,0,14.7253,42.5762,9.5117,6.833,38.949,61.051,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,eco,1,15.1343,49.3190,5.2908,8.177,41.412,58.588,15,16,0.0000,ACHIEVED,5,diagnostic,unsafe_proposal,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/unqualified/unsafe_proposal
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-12,eco,2,16.2269,49.8374,9.5218,6.403,40.842,59.158,16,17,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,optimal,-2,15.6772,53.1531,11.0360,8.866,44.966,55.034,12,13,2.6772,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,optimal,-1,13.4804,50.6206,10.0914,8.047,42.871,57.129,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,optimal,0,14.8210,48.6322,9.1576,6.366,39.951,60.049,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,optimal,1,15.7997,49.9893,8.6895,5.104,37.970,62.030,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,optimal,2,16.8676,49.8492,10.0398,6.402,44.066,55.934,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,eco,-2,15.6772,53.1531,11.0360,8.866,44.966,55.034,12,13,2.6772,NEAREST,9,ok,applied,preserved,0,candidate_for_rescue,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,eco,-1,13.4804,50.6206,10.0914,8.047,42.871,57.129,13,14,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,eco,0,14.8210,48.6322,9.1576,6.366,39.951,60.049,14,15,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,eco,1,15.7997,49.9893,8.6895,5.104,37.970,62.030,15,16,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://www.wholesomeyum.com/protein-ice-cream-recipe/,dark-cocoa-wholesomeyum,dark_cocoa,-13,eco,2,16.8676,49.8492,10.0398,6.402,44.066,55.934,16,17,0.0000,ACHIEVED,9,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://georgeats.com/recipes/ninja-creami-protein-ice-cream-5-ways/,strawberry-ricotta-george,strawberry,-11,optimal,-2,12.9523,33.8435,9.0203,7.493,34.848,65.152,12,13,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
https://georgeats.com/recipes/ninja-creami-protein-ice-cream-5-ways/,strawberry-ricotta-george,strawberry,-11,optimal,-1,13.9657,33.1191,9.4825,7.401,35.668,64.332,13,14,0.0000,ACHIEVED,10,ok,applied,preserved,0,not_needed_target_reached,match,not_run,PASS,hard_safe/qualified
