ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-001948,MOUNTAIN DEW CODE RED · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,1d0d0eb8-ee7c-0461-ea9c-6e424e3bc229,27c8fd6c-71e6-413d-9256-e18ed914b3a7,152e9ae5-d8bd-4660-b145-bbd40ab5e7d7,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001949,MOUNTAIN DEW BAJA BLAST · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,5d846026-7063-bd80-7d9b-bf364bd9e7fe,6c97f595-2c60-467f-b529-719a79297b4a,98de257d-ce08-43c1-a522-9415b00f16da,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001950,MOUNTAIN DEW VOLTAGE · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,e2ad4aad-4913-a626-db8a-7f4401756b53,ffb4390e-37ba-40c6-bf6c-22db8a90837d,b3b705cb-9828-40cc-a4de-d13ef7cb4936,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001951,MOUNTAIN DEW LIVEWIRE ORANGE · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,962cb870-b404-f2d1-67e8-7b9b8ca283bc,ade6389b-14bc-40c0-ac1a-0ab11db4d401,4c284ad1-60f1-4a88-8862-6e3453cf3470,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001952,MOUNTAIN DEW MAJOR MELON · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,79da78ed-b2d7-3784-f38f-b073725e0dfb,b532c7bc-6db0-4da6-87fa-94a25f96de81,3eadad23-8e87-4151-9662-6e3f062d355b,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001953,MOUNTAIN DEW ZERO SUGAR · Beverage,beverage,citrus_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,5d0ce084-4b91-37b5-23c1-d056fb0ab109,ebf9016b-4121-4912-b493-fa15cc171983,ede5846d-c3a1-4a33-943d-36fcb2cd42a6,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001954,7UP ORIGINAL · Beverage,beverage,lemon_lime_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,ee9de495-9182-4029-b6c6-d17566f9bbb6,8da11d0d-67d0-4d91-ab22-26e4fede25c3,10d0883a-f308-4b7f-b0fc-531a7ea100c2,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001955,7UP FREE / ZERO SUGAR · Beverage,beverage,lemon_lime_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,86,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,5fbcb14a-c38d-61bf-e02c-1368ab966d7e,4ab358d7-1e1b-40d6-98c4-85759c3f740f,bbc4a170-8786-44f8-9b91-cff80f4dcf9b,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001956,MIRINDA ORANGE · Beverage,beverage,fruit_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,9b1139da-f748-f4e0-3553-fc11d9de156a,7ef6061f-dffb-4906-9f4f-23593b7c3d69,a4bcda25-f872-4b0a-a631-721296498801,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001957,MIRINDA STRAWBERRY · Beverage,beverage,fruit_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,f13243f9-7de4-cb5c-0a25-e8484a456776,c4699df1-dbcd-41dd-bfd7-f6b2242b5467,3eae3e50-da32-40df-84bb-b54a9d1c69dc,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001958,MIRINDA GREEN APPLE · Beverage,beverage,fruit_soda,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,2a5d0078-da0e-7549-ccce-e96e7bcc2431,5f595483-0d18-4ce6-9d0a-b89a92b3918b,db79d3fe-edc3-4071-8397-de75e5e895d1,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001959,TROPICANA ORANGE JUICE · Beverage,beverage,fruit_juice,juice,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,48070aba-8f5a-0427-0cb6-abcebb8da1c8,9f492abb-dbd5-4170-8b58-aad08ef141e0,13dc2b80-68b9-4d4c-b9b3-c267b77ae810,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001960,TROPICANA APPLE JUICE · Beverage,beverage,fruit_juice,juice,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,77b0622a-28a1-7e02-6c85-bad2f7b39190,48c0df95-b2d9-4430-9276-a05eddd53693,1f36ac52-36c2-483b-8b9b-ba4f43e72181,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001961,LIPTON ICE TEA PEACH · Beverage,beverage,iced_tea,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,45cbcee4-5b4a-8852-e916-d65f3a12661d,3ccb45a0-9cf0-47d8-a824-66c44ae2f269,b2d49658-f0f6-4e59-b956-682095cf1bcf,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001962,LIPTON ICE TEA LEMON · Beverage,beverage,iced_tea,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,f02d4773-3988-a5e7-8793-42a136930790,9378ac61-d6f1-4b0a-9d35-ad4e29efc9bd,5f242d95-02a6-40e1-a546-e40d383ef436,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001963,LIPTON ICE TEA GREEN · Beverage,beverage,iced_tea,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,123b709f-c7c2-3409-ea29-60e4e21b2a3d,6b070927-0b59-45a8-b389-446cfeec75c4,99880c85-077b-4593-8e57-7d783bcabeb9,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001964,LIPTON ICE TEA RASPBERRY · Beverage,beverage,iced_tea,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,475ed149-9d93-ff2c-c16c-9139b4bec1d5,93915864-41cc-4645-a133-e4926a5aadb3,bb5c5ab7-11a0-4713-8da4-40c61d869b50,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001965,GATORADE LEMON LIME · Beverage,beverage,sports_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,86,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,56a17555-fd08-8d85-c539-6c074118882f,03b1e52c-f60f-4a1f-998e-c760e2be6416,1625c62e-cb29-4b77-8dfd-31f6c1101cb9,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001966,GATORADE ORANGE · Beverage,beverage,sports_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,86,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,f461d23c-74f9-efc8-7365-51b736b69c09,36492ad0-155c-4a37-950b-92cc5c319ab1,c9dd38a8-f088-42dd-b5c7-44028f29ed5a,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001967,GATORADE COOL BLUE · Beverage,beverage,sports_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,86,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,3a33f623-a8dd-3ace-7b29-d3a67e980bc0,6bc6a91b-39cb-421f-8a2c-be95fe6c7d23,33c363e3-1442-4aec-baee-16c04453d804,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001968,GATORADE FRUIT PUNCH · Beverage,beverage,sports_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,a3282799-1da6-681c-899a-248fb30f6f69,9ed07f15-a7fa-4767-9fcb-12c88af6f02d,2265ef56-ff23-4ded-9171-fc2da68aac81,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001969,AQUAFINA WATER · Beverage,beverage,water,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified / PI Calculated,90,Official/public product page + PI calculation,COLD_PROCESS_OK,FALSE,FALSE,78f0c1b5-b620-63ce-516c-24375181e090,07f2581d-932c-4be9-8592-aa08dbc849f0,a55be895-8cdd-40f6-bda1-f62439bd02c3,STRUCTURAL_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required;ECO_COST:price_missing,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001970,ROCKSTAR ENERGY ORIGINAL · Beverage,beverage,energy_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,84,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,27c6e3aa-e001-d763-33ba-09d5ed5ee0b2,a71ce683-a302-4a2f-8287-448d3edc8543,2da01f76-326e-4e61-9577-f509ed4602a6,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001971,ROCKSTAR SUGAR FREE · Beverage,beverage,energy_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified / PI Calculated,90,Official/public product page + PI calculation,COLD_PROCESS_OK,FALSE,FALSE,f2f6b712-35b1-0e35-1f9c-eab609f9d0e1,20bb5acd-a878-47f2-a5d3-cce8c4ce3a38,2c0f0bbf-a78c-4fed-a756-1dedb038521d,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required;ECO_COST:price_missing,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001972,ROCKSTAR PUNCHED TROPICAL GUAVA · Beverage,beverage,energy_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,80,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,0e441a98-35cb-2f6f-58a5-3bde34253a66,71ef6199-83a2-47d3-a6b0-2caa34e06542,66753e6e-10ed-43f0-a523-4437af5a71ba,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001973,ROCKSTAR PUNCHED WATERMELON KIWI ZERO · Beverage,beverage,energy_drink,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,82,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,c124a6c2-d85a-71e4-e3ec-02e9e0073aab,422c9dca-ac02-4ee6-ac30-43ee096efe2c,a54aa133-97d4-4419-ba20-394f552224a2,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001974,LAY'S CLASSIC SALTED POTATO CHIPS · Inclusion,confectionery_inclusion,potato_crisp_inclusion,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,78,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,c594d047-4ab6-0360-4f76-afbb6cf71fd1,bbc848b5-7463-484e-a386-5f7f043a5ec1,45cdd0d5-abbf-4649-8a93-b239ec114852,TOPPING_ONLY,NOT_APPLICABLE,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001975,LAY'S BBQ POTATO CHIPS · Inclusion,confectionery_inclusion,potato_crisp_inclusion,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,78,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,2cb7825b-ef76-62f7-66f0-81f6c1f8e14d,14cfd82b-4642-4b87-a561-6777841b1593,872fca81-b8af-40a2-b5be-0d15468e1b2c,TOPPING_ONLY,NOT_APPLICABLE,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
PI-ING-001976,LAY'S SOUR CREAM AND ONION · Inclusion,confectionery_inclusion,potato_crisp_inclusion,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Estimated / Needs Label Review,78,Official/public product page + PI calculation,UNKNOWN,FALSE,FALSE,90c10ade-c71b-b7eb-44f7-6a42c827314b,04f51c14-72dd-497b-942b-5fb60d447e94,f426d438-4009-4ade-8222-428d365267a8,TOPPING_ONLY,NOT_APPLICABLE,ready,WYMAGA SPRAWDZENIA ETYKIETY,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,BASE_SELECTION:provenance_status=Estimated / Needs Label Review,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required;ECO_COST:price_missing,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe;Technical PI allowed; add a valid private/reference price for complete ECO cost"
