ingredient_id,name,category,subcategory,family,subfamily,form,role,profiles,capability,calibration_level,policy,blocked_reason,provenance,confidence
PI-ING-001800,RED BULL ICED EDITION ICED VANILLA BERRY · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001801,RED BULL ICED EDITION ICED VANILLA BERRY SUGARFREE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001802,RED BULL GREEN EDITION CACTUS FRUIT · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001803,RED BULL PURPLE EDITION ACAI BERRY · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001804,RED BULL ORANGE EDITION TANGERINE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001805,RED BULL WINTER EDITION POMEGRANATE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001806,RED BULL DRAGON FRUIT EDITION · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001807,EFFECT CLASSIC ENERGY · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001808,EFFECT ZERO SUGARFREE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001809,EFFECT BLACK ACAI · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001810,EFFECT GAZOZ · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001811,EFFECT HABIBI BERRY · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001812,EFFECT PINK GRAPEFRUIT · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001813,EFFECT GRAPE MINT · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001814,EFFECT STRAWBERRY APRICOT · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001815,EFFECT BUBBLE GUM · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001816,EFFECT GUAVA MASSIVE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001817,EFFECT COCONUT BLUEBERRY · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001818,EFFECT WATERMELON SPLASH · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001819,EFFECT VOLTAGE · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001820,EFFECT PUSHD · Beverage,beverage,energy_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001821,EFFECT BCAA PERFORMANCE SUPER BERRY · Beverage,beverage,energy_drink_bCAA,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001822,EFFECT BCAA XPLODE TROPICAL BLAST · Beverage,beverage,energy_drink_bCAA,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001823,EFFECT BCAA RIPPED PEAR BOOST · Beverage,beverage,energy_drink_bCAA,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001824,EFFECT BCAA SHREDDED COLA CRUSH · Beverage,beverage,energy_drink_bCAA,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001825,GOLDBERG INDIAN TONIC WATER · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001826,GOLDBERG MEDITERRANEAN TONIC WATER · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001827,GOLDBERG JAPANESE YUZU TONIC · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001828,GOLDBERG PINK GRAPEFRUIT · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001829,GOLDBERG BITTER LEMON · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001830,GOLDBERG GINGER ALE · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001831,GOLDBERG GINGER BEER · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001832,GOLDBERG WILD BERRY · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001833,GOLDBERG SODA WATER · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001834,GOLDBERG COLA · Beverage,beverage,mixer_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001835,ACQUA MORELLI STILL WATER · Beverage,beverage,water,,,liquid,STRUCTURAL_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,structural_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001836,ACQUA MORELLI SPARKLING WATER · Beverage,beverage,water,,,liquid,STRUCTURAL_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,structural_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001837,SALITOS TEQUILA FLAVOURED BEER · Alcohol · 5.9% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001838,SALITOS ICE · Alcohol · 5% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001839,SALITOS BLUE · Alcohol · 5% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001840,SALITOS PINK · Alcohol · 5% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001841,SALITOS MOJITO · Alcohol · 5% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001842,SALITOS CERVEZA · Alcohol · 4.7% Vol,alcohol,beer_mixed_drink,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001843,SCAVI & RAY PROSECCO DOC · Alcohol · 11% Vol,alcohol,sparkling_wine,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001844,SCAVI & RAY PROSECCO DOC ROSE · Alcohol · 11% Vol,alcohol,sparkling_wine,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001845,SCAVI & RAY ICE PRESTIGE · Alcohol · 10.5% Vol,alcohol,sparkling_wine,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001846,SCAVI & RAY HUGO · Alcohol · 6.9% Vol,alcohol,wine_cocktail,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001847,SCAVI & RAY LIMONCELLO · Alcohol · 25% Vol,alcohol,liqueur,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001848,SCAVI & RAY ALLA VANIGLIA · Alcohol · 25% Vol,alcohol,liqueur,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001849,9 MILE VODKA · Alcohol · 37.5% Vol,alcohol,vodka,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001850,9 MILE VODKA & LEMON RTD · Alcohol · 10% Vol,alcohol,rtd_alcohol,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001851,9 MILE VODKA & MARACUJA RTD · Alcohol · 10% Vol,alcohol,rtd_alcohol,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001852,9 MILE ESPRESSO MARTINI NITRO · Alcohol · 10% Vol,alcohol,rtd_alcohol,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001853,DOS MAS MEX SHOT · Alcohol · 15% Vol,alcohol,liqueur_shot,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001854,DOS MAS PINK SHOT · Alcohol · 15% Vol,alcohol,liqueur_shot,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001855,DOS MAS NARANJA SHOT · Alcohol · 15% Vol,alcohol,liqueur_shot,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001856,SEARS GIN · Alcohol · 37.5% Vol,alcohol,gin,alcohol,,alcoholic_beverage,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001857,JOHN'S NATURAL CORDIALS LIME · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001858,JOHN'S NATURAL CORDIALS LEMON · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001859,JOHN'S NATURAL CORDIALS GRENADINE · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001860,JOHN'S NATURAL CORDIALS BLUE CURACAO · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001861,JOHN'S NATURAL CORDIALS PASSION FRUIT · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001862,JOHN'S NATURAL CORDIALS COCONUT · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001863,JOHN'S NATURAL CORDIALS ELDERFLOWER · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001864,JOHN'S NATURAL CORDIALS CRANBERRY · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001865,JOHN'S NATURAL CORDIALS STRAWBERRY · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001866,JOHN'S NATURAL CORDIALS MANGO · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001867,JOHN'S NATURAL CORDIALS PINK GRAPEFRUIT · Syrup / Cordial,flavor_syrup,cordial_syrup,,,syrup,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001868,HENDERSON AND SONS TORTILLA CHIPS SALTED · Inclusion,bakery_inclusion,crisp_inclusion,bakery_cookie,,,TOPPING_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,post_process_product_not_base_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001869,HENDERSON AND SONS TORTILLA CHIPS NACHO CHEESE · Inclusion,bakery_inclusion,crisp_inclusion,bakery_cookie,,,TOPPING_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,post_process_product_not_base_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001870,HENDERSON AND SONS TORTILLA CHIPS BBQ · Inclusion,bakery_inclusion,crisp_inclusion,bakery_cookie,,,TOPPING_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,post_process_product_not_base_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001871,HENDERSON AND SONS TORTILLA CHIPS SOUR CREAM ONION · Inclusion,bakery_inclusion,crisp_inclusion,bakery_cookie,,,TOPPING_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,post_process_product_not_base_main,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001872,COCA-COLA ORIGINAL TASTE · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001873,COCA-COLA CHERRY · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001874,COCA-COLA VANILLA · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001875,COCA-COLA LEMON · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001876,COCA-COLA ZERO SUGAR · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001877,COCA-COLA ZERO SUGAR CHERRY · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001878,COCA-COLA ZERO SUGAR VANILLA · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001879,COCA-COLA ZERO SUGAR LEMON · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001880,DIET COKE / COCA-COLA LIGHT · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001881,COCA-COLA LIME · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001882,COCA-COLA ORANGE VANILLA · Beverage,beverage,cola_soft_drink,,,liquid,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001883,FANTA ORANGE EU/GB RECIPE · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001884,FANTA ORANGE FULL SUGAR IMPORT · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001885,FANTA LEMON · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001886,FANTA EXOTIC · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001887,FANTA GRAPE · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001888,FANTA STRAWBERRY · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001889,FANTA PINEAPPLE · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001890,FANTA SHOKATA · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001891,FANTA MANGO DRAGONFRUIT ZERO · Beverage,beverage,fruit_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001892,SPRITE LEMON LIME EU/GB RECIPE · Beverage,beverage,lemon_lime_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001893,SPRITE LEMON LIME FULL SUGAR IMPORT · Beverage,beverage,lemon_lime_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001894,SPRITE ZERO SUGAR · Beverage,beverage,lemon_lime_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified / PI Calculated
PI-ING-001895,SPRITE TROPICAL MIX · Beverage,beverage,lemon_lime_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
PI-ING-001896,SPRITE CHERRY LIMEADE · Beverage,beverage,lemon_lime_soda,,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Estimated / Needs Label Review
