"product_profile","serving_mode","strategy","ingredient","canonical_id","grams_per_1000g","percentage","technical_role","effective_price_per_kg","price_source","line_cost","template_source","template_version","whole_gram_status","validation_status","target_temperature_c","pod","pac","npac","ice_fraction_percent","water_percent","total_solids_percent","fat_percent","protein_percent","liquid_dairy_carrier_grams","actual_protein_percent","technical_score","cost_per_kg","cost_complete","policy_template_provenance","strategy_resolution","validated_native","provisional_bands","native_engine_misses"
"Protein Gelato","−11°C","OPTIMAL","Sucrose","PI-ING-000514","80","8","sweetener_sucrose","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","56","5.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−11°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","−12°C","ECO","Milk 3.5 %","PI-ING-000236","460","46","primary_liquid","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","Cream 30 %","PI-ING-000180","100","10","dairy_fat","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","230","23","protein_source","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","Water","PI-ING-001409","92","9.2","water","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","Sucrose","PI-ING-000514","30","3","sweetener_sucrose","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","Dextrose (monohydrate)","PI-ING-000494","86","8.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Milk 3.5 %","PI-ING-000236","460","46","primary_liquid","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Cream 30 %","PI-ING-000180","100","10","dairy_fat","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","230","23","protein_source","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Water","PI-ING-001409","92","9.2","water","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Sucrose","PI-ING-000514","30","3","sweetener_sucrose","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","86","8.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−12°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus12_v1","registry@protein_dairy_neutral_minus12_v1","exact","blocked_engine_native_band_miss","-12","9.3824","21.733449999999998","39.03658047530208","50.39952849603914","57.353","42.647","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:39.037 [42,50]; pod:low:9.382 [12,17]"
"Protein Gelato","−13°C","ECO","Milk 3.5 %","PI-ING-000236","460","46","primary_liquid","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","ECO","Cream 30 %","PI-ING-000180","100","10","dairy_fat","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","ECO","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","230","23","protein_source","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","ECO","Water","PI-ING-001409","92","9.2","water","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","ECO","Dextrose (monohydrate)","PI-ING-000494","116","11.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","Milk 3.5 %","PI-ING-000236","460","46","primary_liquid","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","Cream 30 %","PI-ING-000180","100","10","dairy_fat","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","230","23","protein_source","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","Water","PI-ING-001409","92","9.2","water","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","116","11.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","−13°C","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus13_v1","registry@protein_dairy_neutral_minus13_v1","exact","blocked_engine_native_band_miss","-13","8.4248","23.97745","42.77021513031098","49.9908633295562","57.592999999999996","42.407000000000004","6.220000000000001","20.148","460","20.148","6","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","false","false","npac:low:42.77 [48,55]; pod:low:8.425 [12,17]"
"Protein Gelato","Świeże","ECO","Cream 30 %","PI-ING-000180","110","11","dairy_fat","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","ECO","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","247","24.7","protein_source","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","ECO","Water","PI-ING-001409","505","50.5","water","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","ECO","Sucrose","PI-ING-000514","80","8","sweetener_sucrose","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","ECO","Dextrose (monohydrate)","PI-ING-000494","56","5.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","ECO","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","Cream 30 %","PI-ING-000180","110","11","dairy_fat","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","PROTEIN GEL WPC · Sempre Dairy · SEMPRE230","PI-ING-000264","247","24.7","protein_source","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","Water","PI-ING-001409","505","50.5","water","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","Sucrose","PI-ING-000514","80","8","sweetener_sucrose","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","Dextrose (monohydrate)","PI-ING-000494","56","5.6","sugar_freezing_control","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
"Protein Gelato","Świeże","OPTIMAL","Tara gum","PI-ING-000492","2","0.2","stabilizer","","missing","","protein_dairy_neutral_minus11_v1","registry@protein_dairy_neutral_minus11_v1","exact","engine_validated_native","-11","12.000976","19.400385","33.17892996760103","54.31112947864336","58.85990000000001","41.1401","5.029","20.013","0","20.013","10","","false","owner Protein Gelato final task; exact verified Mapper protein identities; owner-approved Standard serving physics","eco_equals_optimal_no_validated_alternative","true","false","none"
